gender,campaignchannel,campaigntype,adspend,clickthroughrate,pagespervisit,timeonsite,emailopens,emailclicks,previouspurchases,loyaltypoints,conversion
Male,PPC,Conversion,9812.442900262067,0.199384135110465,2.5400013498366154,11.91630072153352,16,8,3,1973,1
Female,SEO,Awareness,8738.083126903453,0.077434798827536,9.644964049420205,8.93576489461973,13,5,0,4739,0
Male,Social Media,Consideration,4848.514215151293,0.1665755025581765,1.6140555842734057,8.007411118313897,0,8,2,3540,1
Female,Email,Retention,2818.1903045207,0.1330675354108833,5.539559563498719,9.31301768314398,13,7,5,2707,1
Female,PPC,Retention,8019.937550171286,0.255928774388321,4.275866328806609,0.7454796084256605,17,1,4,3734,1
Female,SEO,Conversion,1819.7696217554649,0.1352295422404086,3.900259354932508,8.284063351780613,10,0,2,4434,1
Male,Referral,Awareness,1538.4438013911804,0.0120288937881811,2.879286511107245,10.464347361548398,7,6,5,1641,1
Female,PPC,Awareness,3117.967906361048,0.1445977809735841,3.839891897217936,1.7241411017616577,18,8,5,1175,1
Female,Referral,Awareness,8567.502883315927,0.2196884827304241,7.098931231900096,0.9278204010771256,16,4,6,3105,1
Female,Social Media,Retention,656.0450289941009,0.0806422472565916,5.8094967672662845,13.519665321156223,11,3,4,3293,1
Female,PPC,Conversion,8370.518200942317,0.0144510286811602,4.901993807775586,6.0623313935769705,2,7,3,1597,1
Female,Social Media,Consideration,4384.778158049829,0.0371526918745239,7.602838200418704,8.366680467274927,5,6,0,3662,1
Female,Email,Conversion,6896.542641372172,0.1669858041833976,2.047647048321469,5.980636793642877,0,6,1,4828,1
Female,SEO,Awareness,9052.642320197654,0.0615066692485589,7.876569730556335,12.632263526671728,1,9,1,1624,1
Female,Email,Consideration,6682.990807900921,0.0984990598247692,1.1366863369742697,7.137752686974249,3,3,4,1998,1
Male,Referral,Retention,4070.569512805796,0.0564151721349865,8.47949415925455,11.750142849231722,4,4,6,140,1
Female,PPC,Retention,5140.610129196798,0.2365365373801729,3.346374007907756,13.499179676341283,2,8,6,4957,1
Female,Social Media,Consideration,7911.05499114329,0.0106443345655975,9.558103919355815,1.95835077689961,14,2,0,4351,0
Female,PPC,Awareness,5849.559672840172,0.0972539424510524,9.105235255411582,14.147231641823462,11,6,3,2560,1
Male,PPC,Consideration,1946.685826177968,0.1073608878436417,2.995125603958886,14.780888150533167,2,5,6,559,1
Male,Email,Awareness,6019.305785754752,0.0416819441152582,8.29841583325534,1.624924311692645,19,1,0,2418,1
Female,SEO,Conversion,841.0036198070748,0.0864614634924705,2.532127004824078,10.627465849299131,10,5,9,3910,1
Female,Social Media,Awareness,8252.436649265026,0.1745091596841765,9.112992384808608,6.655116655199748,2,2,1,1980,1
Male,Social Media,Consideration,1715.3574853482296,0.1765680242881032,6.746485684378184,8.357573530570274,18,4,2,2688,1
Male,SEO,Conversion,1286.6145287951956,0.1016596590895947,2.8834642647223543,4.7585568738067145,3,9,9,1912,1
Female,Referral,Conversion,2465.768682527105,0.2827476043448835,2.195085158058452,2.088184106420432,4,7,0,326,0
Male,Referral,Consideration,6106.270238278044,0.1043757894838569,9.700101636700364,5.13931230312464,17,7,1,2719,1
Male,Email,Consideration,4933.137712385676,0.1046368797728102,5.5953446979122825,8.631396307180724,3,6,0,475,1
Female,Email,Retention,2322.4992346476447,0.031756600421134,5.903294019467868,1.9155086730970623,17,9,9,375,0
Female,Email,Retention,4507.35670282347,0.2494825342250262,7.346094654985806,10.879726515090132,13,6,5,1621,1
Female,Social Media,Conversion,7989.761079854411,0.0858856415699136,9.767548794369258,8.46010132027323,13,8,2,1284,1
Male,PPC,Conversion,4545.446166015482,0.2422120256532907,8.910423762863164,1.119227048289932,5,8,8,3315,1
Female,Email,Retention,3277.1624672591342,0.0356934788466335,7.101230290017846,12.63131561347023,9,5,7,452,1
Female,PPC,Awareness,381.06613041043664,0.0813450801833365,8.776665108609684,11.586730885118454,17,4,8,3208,1
Female,Email,Awareness,1972.006052987426,0.0221997612553874,1.407509565570945,4.5672105954295805,11,2,3,3194,0
Female,Referral,Retention,5038.942250016576,0.1520021868352725,1.6594644099613018,0.7612373615682091,15,0,1,4464,1
Female,PPC,Consideration,7360.718854654611,0.0452287071011819,8.30182269120388,10.905813848298584,17,3,5,4504,1
Male,Social Media,Retention,1125.4276595608635,0.2650857985977425,2.789855055049467,11.685037853831885,5,4,5,3032,1
Female,SEO,Retention,5809.737157593114,0.1932349069263179,1.9048931468182428,11.686571277909612,12,7,6,2437,1
Male,Referral,Retention,6182.173342714263,0.2028095423648801,6.933636888200015,5.588657812184923,11,8,4,3741,1
Female,PPC,Awareness,4259.48413720092,0.2973433468810049,4.041620383284391,12.062915786123314,10,8,7,4774,1
Male,Social Media,Conversion,3053.112610293238,0.0398928469637831,5.828880918394297,9.091941345676736,7,0,1,4414,0
Female,Social Media,Awareness,6808.3700394349125,0.1338589512027234,5.062331484141174,0.5675589943372668,10,9,0,3985,0
Male,PPC,Retention,9871.083879910737,0.1567345938642052,4.015619829638646,3.7413522865718303,14,7,4,2726,1
Female,Social Media,Awareness,1507.3695906562275,0.0146963110391188,4.851134683924027,10.503256459105089,18,0,4,766,1
Male,Social Media,Consideration,3281.909501743972,0.2664020750935021,8.295616101962768,10.683222054388583,3,0,8,4539,1
Female,Referral,Awareness,1897.0740711941835,0.2046765593508514,1.4596298602961082,5.0812712833130185,13,2,3,2574,1
Male,Referral,Consideration,3893.409358479068,0.1034737456862888,9.125213389242775,8.592779841233858,18,9,0,2009,1
Female,Email,Consideration,8246.204164672195,0.1975388609350385,7.783148700804204,5.09437201283282,11,7,8,3977,1
Female,Referral,Retention,4268.106856175117,0.0167527429934118,7.522499483845308,7.218770622684063,8,9,9,3496,1
Female,SEO,Awareness,6405.331708844108,0.0275483527889326,3.937898394331248,4.504936947840594,13,6,7,388,1
Female,PPC,Consideration,2360.0518560845394,0.2353039441914566,4.349373108792472,3.237844313504363,4,1,7,270,0
Female,PPC,Awareness,3152.672327387532,0.0375434073139548,2.881715592083524,5.696441843702148,4,2,4,2219,0
Female,Email,Conversion,2930.779160212976,0.1332405782540476,8.829278325329991,3.319517397868037,6,7,0,2804,1
Female,Social Media,Conversion,7668.86709558901,0.1482794548661021,5.595965074618363,11.791030216846549,11,4,0,4379,1
Male,Email,Awareness,4043.687817552238,0.0112566617800068,6.113879514706148,11.750472033939662,6,3,8,2885,1
Female,SEO,Retention,7852.619173032818,0.2012841443777397,2.054699058526453,10.97819991005056,3,2,0,1882,0
Female,Email,Conversion,5287.8512935861,0.2182208980389348,2.640600648541402,1.909361548012624,12,5,1,4364,1
Male,Referral,Consideration,968.4356726338,0.1396503922002843,9.327068821452968,1.1097858101111635,17,7,9,3474,1
Male,Referral,Consideration,6498.099908357546,0.0527375557093089,2.085183775091802,6.702774182262689,0,3,0,4657,0
Female,Referral,Retention,1709.6465022343325,0.0889015052467906,5.35737173115593,0.5815062279116242,17,7,1,1789,1
Female,Social Media,Conversion,3906.4864559324674,0.0850082200377048,8.851198801000477,6.157741939761667,11,1,1,3990,1
Female,Referral,Retention,9524.530271605225,0.2212937191644079,2.8922065958843617,3.3472187691945106,0,1,1,1237,0
Male,PPC,Retention,8167.272027198785,0.0111830859863273,6.757474751221329,5.577210561275576,17,1,7,600,1
Female,Social Media,Awareness,8221.229334002044,0.2363668292407155,7.665418561144826,7.437780126867328,1,7,7,1017,1
Female,Referral,Awareness,8798.547068093649,0.0607586828099284,3.4090989129604456,7.040076549653738,14,6,0,4584,1
Female,Social Media,Awareness,3915.367862927469,0.0700257147530218,8.339728649921694,6.930715547660354,14,8,8,1194,1
Female,Social Media,Awareness,4860.237360086435,0.0919654618661527,8.473371536770301,14.906145519639209,14,9,5,2703,1
Male,Referral,Awareness,9054.301190336666,0.1811964402514994,5.020753095390962,12.500326122974904,14,4,9,4942,1
Female,PPC,Retention,8700.454686914038,0.1433740750498588,4.163351165378487,9.85572982651112,9,4,4,2715,1
Male,SEO,Retention,5541.422192336745,0.1453459878077155,4.487717785320941,2.0004614655300523,16,2,7,1229,1
Male,Email,Awareness,6767.015424841933,0.1834264344567679,5.607598714321366,7.798267693335955,14,9,8,3683,1
Male,Social Media,Awareness,3111.6073996174982,0.2396401903301672,9.239508483641687,12.334984523578411,4,2,6,247,0
Male,Email,Consideration,2431.259876942573,0.2623581540560818,8.367684078536913,12.10831483384456,16,8,6,1682,1
Female,Social Media,Conversion,5882.985318543409,0.1680023654723034,9.280201420614729,2.5457601098866247,8,4,7,2516,1
Male,SEO,Consideration,4968.004677087013,0.2749419936481361,9.89015301118788,10.402774408051458,13,1,3,1654,1
Male,PPC,Retention,8552.810791446575,0.0775909649987432,4.037257150312927,14.53890641807436,17,8,3,4455,1
Female,SEO,Conversion,9442.23425545439,0.1831950767975032,1.721731303372356,13.255370378596778,7,0,5,4522,1
Female,Referral,Consideration,8636.248955325913,0.1682167448277999,3.6622973164682713,9.47526996512808,3,1,0,3480,1
Male,SEO,Consideration,3279.049729561911,0.0964672851283644,9.163260534131169,12.039461458179318,13,7,4,4301,1
Male,Social Media,Conversion,2479.562183237477,0.1495701703602575,6.37801228560908,13.815622895091735,7,6,5,3984,1
Female,SEO,Conversion,1788.111949592348,0.0653080871451497,7.304789278304468,11.75690183384691,16,1,0,95,1
Male,PPC,Conversion,1585.3936664796806,0.0463575046204968,8.869833006250007,12.986238459843454,0,0,8,1421,1
Female,Social Media,Conversion,533.2743143561247,0.0200435172384705,4.181803514682799,11.976946312801616,16,8,4,1875,1
Female,Email,Conversion,7859.200123291389,0.0548979187409158,6.900221410370784,12.104272506695008,9,2,6,2208,1
Male,SEO,Awareness,5186.07693035657,0.1278614939797193,9.287010425570037,1.0290223723835177,14,4,6,3949,1
Female,PPC,Consideration,9657.291465952358,0.0699811585088921,1.3455584162298455,7.560799216279875,7,6,0,1035,1
Male,SEO,Consideration,2899.6931010124777,0.0792516654856825,8.768021242563183,14.381531489996604,19,8,8,2289,1
Male,PPC,Consideration,5800.875973245347,0.191572532383702,4.01586556030286,12.88913591039398,5,2,8,3227,1
Male,Email,Retention,8733.331172925173,0.1289186419649861,1.9595128473600736,6.444902693496555,3,3,3,4750,0
Female,Email,Awareness,5669.709173828696,0.2958204738556353,1.650533633150032,2.98562112691484,9,7,2,4179,1
Female,Referral,Conversion,7199.783842529727,0.1093351700530067,3.1151039211322207,7.214268178124702,18,6,7,3634,1
Female,PPC,Conversion,1507.0968375513407,0.2510153277100057,4.399016284781768,1.749869493341747,8,5,6,1895,1
Male,PPC,Retention,1619.5367155846016,0.1124433683121729,5.022998355672078,2.887953310638087,0,4,1,3839,1
Female,SEO,Awareness,5896.094536470128,0.0149976229992031,5.528010112468776,1.7162934346186351,3,4,2,2135,1
Female,Email,Consideration,6692.378486738308,0.0115836740592316,7.093823626291462,4.008797956260722,2,0,5,2275,1
Male,Referral,Consideration,6284.089700356649,0.0538565192520603,3.318377303812449,7.493447102530318,11,2,5,2161,1
Male,Email,Consideration,6202.486918922334,0.2770150898908713,1.8792797480508985,1.225853978942008,1,8,7,978,1
Male,Email,Retention,8096.90827906772,0.0445263341204243,7.516377389762811,2.2490013849634427,12,2,0,1747,0
Male,Referral,Retention,7843.615613600778,0.0680391426429676,2.526444870072276,6.70970325472201,17,7,8,4958,1
Female,SEO,Conversion,2837.828664405291,0.2965861521664975,2.659076314589172,14.169145024700162,14,3,0,1191,1
Female,SEO,Awareness,9901.97138023891,0.1089197724793331,2.9971754070769974,5.057367483134679,14,4,9,2406,1
Female,Email,Retention,3360.2283175558346,0.0687234577540518,9.60971663428219,13.759613873844756,19,0,0,948,0
Male,Referral,Awareness,1799.974711336681,0.1950689811808539,2.8810182885045266,14.875018285943876,7,2,2,3813,1
Male,Email,Retention,600.728983150701,0.2688670325411614,2.025427661796917,4.4679857635383655,12,3,4,3891,1
Female,Social Media,Consideration,2248.3047543318567,0.2896673076420158,7.699816137137218,11.256773201470674,19,6,0,3897,1
Female,Email,Awareness,7743.627070198647,0.1856700956973752,6.964739359720403,12.76365976210446,18,9,9,341,0
Male,Social Media,Retention,4478.762818832641,0.2181525270635724,8.338728737110149,8.583904021859329,0,4,4,3639,1
Female,Referral,Conversion,3486.527221872535,0.1611454269278286,3.028055803791008,13.646895146982123,19,6,5,3441,1
Female,Referral,Consideration,8917.10662954144,0.0404730392114151,6.633877139054881,4.561590821027205,6,8,8,4310,1
Female,Email,Conversion,8452.779001242343,0.2027264190391953,4.844332259537623,4.246454092564695,19,3,5,1808,1
Female,PPC,Awareness,3357.6881996019533,0.2763013525387096,2.577467721599908,11.181918328184024,2,1,3,3749,1
Female,PPC,Consideration,1701.2114443521998,0.0219411553486036,9.225636214257973,12.778379934616485,2,3,8,2991,1
Female,Referral,Consideration,1501.5676647888522,0.2662898391071991,2.626186000213441,5.476964147111432,3,7,2,2419,1
Male,Social Media,Retention,1019.3371097011824,0.2108395686745513,1.3525457938895484,13.025974606420029,6,5,4,3325,1
Male,Social Media,Consideration,3438.2348761036374,0.2946170409184054,4.252522763276198,13.338403205165898,5,0,9,2714,1
Female,PPC,Consideration,4111.938646273281,0.2022151715124318,8.13201074298575,8.645493129918862,6,5,4,194,1
Female,Email,Conversion,8443.73369693789,0.2253095890571362,6.358477492455616,10.531567373333983,19,5,7,603,1
Female,Social Media,Consideration,6848.112554793032,0.0258837869692212,2.270607008969788,10.901072443222782,11,0,0,1764,1
Male,Referral,Conversion,3255.3792813893224,0.1676712795652443,8.45573097110501,4.0378343539922,8,7,0,178,1
Female,PPC,Awareness,8438.513616067848,0.1102056597317471,3.658224286187565,14.925689866359589,7,8,2,1635,1
Female,Referral,Retention,6736.069372903953,0.0641807392175098,3.691948928664387,6.150804090719705,12,1,1,2932,1
Female,Social Media,Conversion,7037.838829001683,0.2456306087671201,2.049986222064748,9.907635491951764,0,0,6,2093,1
Female,SEO,Retention,4299.372012949283,0.1376222520812841,7.359334726832298,1.3126856927421218,0,5,3,2261,1
Female,Email,Consideration,8901.802162332822,0.2859313667819192,5.796711173032575,3.0964228620082457,7,9,2,2307,1
Male,Email,Awareness,6852.560498706314,0.0876937618355002,2.5298748588893223,3.492994595012412,8,2,5,35,0
Female,PPC,Awareness,644.6357784222533,0.2926840263690771,8.810065583831118,3.869593697064856,2,7,1,679,0
Female,PPC,Retention,2216.8834777336588,0.0538752007516632,2.8081566847147656,7.282631730004364,5,4,5,1282,0
Female,Referral,Awareness,1450.8780088066155,0.0415830402439693,5.1940422151219705,3.483474473262082,13,3,8,4544,1
Female,Social Media,Conversion,6896.92681332419,0.1003040224370794,6.979926768596465,4.487857998983074,17,0,3,4503,1
Female,PPC,Consideration,5119.382964237655,0.0318921814963684,8.34376821791432,13.053065470006294,4,7,2,3107,1
Male,Email,Conversion,9115.88838462115,0.0362398442460005,5.365516931948503,8.008371010576912,3,3,9,345,1
Male,Email,Retention,2606.4783648116763,0.1979697115625839,9.565778974515997,7.716432399661421,16,7,1,2591,1
Male,Social Media,Consideration,8694.942921871454,0.2970412808468774,6.462300838418159,7.242577330202303,11,6,1,3612,1
Male,Email,Awareness,5841.017830182222,0.2773014549468598,5.9768716808265,13.566374026711586,19,1,6,1922,1
Female,SEO,Conversion,6434.413679536746,0.2503968657527023,2.622292260095048,2.613422210829217,1,6,0,3223,1
Male,PPC,Consideration,3918.902189809961,0.2082036876839981,2.6196981632176124,5.994254903460021,15,5,4,2633,1
Female,PPC,Conversion,9534.073322592092,0.1577762253395519,1.8943425457006509,6.422273017059171,19,6,4,784,1
Male,PPC,Conversion,9487.460499564271,0.2976741490429886,1.7075749002933382,12.063763272771215,4,9,3,2202,1
Female,Email,Conversion,5317.588720506086,0.0869647023535278,6.44515238215674,4.109383850631396,3,3,6,2781,1
Female,Email,Awareness,3999.2756048506376,0.1869896443557709,8.510616888264678,12.41680178385654,1,3,4,4214,1
Male,PPC,Consideration,5938.733351978685,0.1076690442534425,9.722487614044276,10.792910305751212,14,5,4,2562,1
Male,Referral,Consideration,4230.695786761388,0.2073057217582755,4.531457399202658,0.9144543192470448,7,6,6,340,1
Male,PPC,Retention,5211.90621039831,0.2277147626353903,9.424313779766363,6.018996857541434,10,6,9,1775,1
Male,SEO,Retention,1539.535072252805,0.1309471603357041,2.154818314527626,3.1852213517595533,8,5,1,2537,1
Male,Referral,Awareness,501.9916974039159,0.0850047786817471,9.823027092835558,3.49879716281518,5,4,9,3125,1
Male,Social Media,Consideration,369.5702304400012,0.0703741920107595,6.2198777681770325,7.127784148849471,17,1,7,313,0
Male,Social Media,Retention,3837.722112056821,0.1887457237941756,9.045768997706697,1.2704438273192642,4,8,4,2820,1
Male,Referral,Conversion,7740.6254876211315,0.2723399102783251,4.320064645895659,12.06779171570363,11,6,5,3511,1
Female,SEO,Awareness,5609.110991930989,0.2245241506852261,4.623110866783097,1.1785499174542478,7,5,4,4431,1
Female,PPC,Conversion,1869.338256074836,0.1826648129932277,6.531725028005843,8.51378562307473,2,8,7,3819,1
Male,Social Media,Awareness,2688.164760303842,0.1106087590939954,2.675818102004425,0.7360500223749298,6,7,0,954,0
Female,Referral,Retention,9597.11083200773,0.1000133393782948,8.618733530128203,11.45845492819224,19,1,9,1512,1
Female,SEO,Retention,8778.86080041719,0.1428245292910803,4.064935954781389,1.2441463169645277,9,8,4,707,1
Male,SEO,Consideration,8665.772999018416,0.0315255201128839,1.03795130968159,0.9402449119339968,17,5,9,1352,0
Male,PPC,Conversion,7728.272215677642,0.0463704231588306,8.589226575120005,10.163824210963265,13,9,0,1637,1
Male,PPC,Conversion,2891.3149522195386,0.2735765775583151,8.544804122856307,12.157599354391133,5,3,9,3987,1
Male,Referral,Consideration,6911.030749674752,0.0164854656476537,3.1548921952346047,6.696611478104326,5,9,4,350,1
Male,PPC,Retention,8246.187087269984,0.2870840925302879,9.457061290742518,6.424415015755142,13,1,6,300,1
Male,SEO,Retention,3465.5633925582,0.0218299259955791,5.933678140530156,7.051973177511015,3,5,1,329,0
Female,Email,Retention,9164.675432561173,0.1022930163629348,6.4731406078169424,5.948021751934205,18,9,0,1006,1
Male,SEO,Awareness,4238.081439469847,0.0149365030121504,6.298420253160542,6.317430136060223,12,4,1,1447,1
Female,Referral,Consideration,8915.274373877119,0.0499639342382108,6.200803121969199,3.1631024600002267,12,5,7,4201,1
Female,SEO,Conversion,6533.250118683777,0.1575648304136872,7.40405477672245,13.70809256489347,2,0,0,3191,1
Female,Referral,Consideration,5504.595034712807,0.2956868500919249,3.9015388330617777,7.927413643564325,19,7,7,1136,1
Male,PPC,Consideration,1190.306189520947,0.2697793907472957,5.288510212502688,13.688220528227207,14,5,2,2216,1
Female,Email,Consideration,8581.220149543864,0.1827854029815027,1.1215265857368926,1.3309207771750593,0,3,2,2261,0
Female,Social Media,Conversion,419.6810695534201,0.1764820445957634,4.867618162654924,4.550656748062537,8,5,8,2171,1
Female,SEO,Awareness,8864.099483136108,0.240932497347493,9.235848148987971,3.3560771386498365,9,4,6,2357,1
Male,Referral,Consideration,4045.6192539049,0.1839026067744148,7.65922796900893,12.976932578266036,11,1,3,1574,1
Female,Referral,Retention,614.0345549765849,0.1120774080547197,6.534254766729858,11.416820524083152,0,4,0,3025,1
Male,Social Media,Retention,9640.858662518902,0.0296317420334936,7.086222655286816,3.4597182676930776,4,8,9,431,0
Female,Social Media,Awareness,662.735690940463,0.0324149811690846,5.780430561882497,13.637242889979316,18,0,3,2624,1
Female,PPC,Consideration,3048.858423528375,0.107331197175298,2.539959861797376,14.694791924312549,9,0,6,68,1
Female,SEO,Conversion,9883.328033866235,0.11218999447872,5.231451448527483,1.0288412416031985,3,1,1,4999,1
Male,Email,Retention,1310.9034924290777,0.2056991269880146,3.837751502611876,5.298604398265462,14,5,1,2211,1
Female,Social Media,Consideration,7402.625862593285,0.1750923071141701,1.004400711039682,2.112936671392569,19,4,5,4034,1
Female,Referral,Conversion,9457.404952647155,0.0522558341319313,6.306923013093345,11.606621026681545,5,7,3,4497,1
Female,Email,Conversion,5452.326045679503,0.1084460164437143,1.1468046737053283,3.944878720341664,0,0,7,872,0
Female,PPC,Awareness,3640.188294266273,0.0601989007925383,4.975977175688911,11.836724682102991,14,3,8,3791,1
Male,Email,Consideration,9194.091797898982,0.0602873449362784,6.037806030006282,5.408942410457977,15,3,7,2721,1
Female,Referral,Retention,9396.670822024278,0.0300392545577642,4.635236953015367,12.716501293380608,5,3,7,1132,1
Female,SEO,Retention,2694.5021723712675,0.2855619461444127,7.468398452730798,12.59870802768697,0,3,7,3622,1
Male,Referral,Consideration,9136.110886967492,0.1683123658518475,9.52289982532251,1.9871735288891752,18,7,5,1189,1
Male,Social Media,Conversion,1088.945239362837,0.0734992832866941,9.030319268022051,1.616639434050788,13,1,1,4517,0
Female,SEO,Conversion,2678.1735284929023,0.0348011169099664,1.2060299502662866,11.855253603176486,7,5,7,1553,1
Male,Referral,Retention,8983.880077307564,0.1014029121948185,9.340024677737285,14.902218860683584,3,9,7,534,1
Male,Referral,Retention,4055.135073542948,0.0187405110213529,6.336457965499701,0.9151061245523298,19,7,0,3912,1
Female,PPC,Retention,3174.314075993326,0.2966135593613648,5.542444256677746,1.699274682366703,3,7,3,1495,1
Female,Social Media,Conversion,258.72020981769884,0.0673962290916722,5.708058679214584,5.806880258911926,15,5,9,1395,1
Female,Referral,Awareness,7404.995692779288,0.1852045064929549,1.584582588515257,3.27972104535872,3,2,1,3654,0
Male,Referral,Consideration,4896.919692616669,0.0318154208219256,1.0423594236384042,3.307308689395234,17,4,0,801,0
Female,PPC,Awareness,5533.58089759621,0.0866401717785785,1.1264598441280569,12.754963767510096,10,3,1,3498,1
Female,SEO,Consideration,7107.112653408042,0.1291437781839781,7.228914402648968,6.957888511843626,16,8,2,1054,1
Female,Referral,Consideration,1038.6018862292312,0.1689015896869025,6.298624359471864,5.088180836999186,17,4,8,819,1
Female,Referral,Awareness,7228.980056694308,0.1823927923359256,7.713914317441493,14.64537448851473,6,8,7,3214,1
Male,PPC,Awareness,2517.8973908114945,0.0520257120324537,7.985684855972441,7.997885213028472,12,8,9,1744,1
Female,Email,Consideration,2039.0437477726084,0.2642346187862999,4.7993151993844165,13.600497641090364,17,2,3,2550,1
Male,Referral,Retention,8181.076934571749,0.2651511338747955,3.5944610733264573,2.6006670056634547,5,9,3,1600,1
Female,SEO,Consideration,4175.085365501849,0.1089284982720912,8.019434279435874,10.316680037948492,0,5,4,2539,1
Male,SEO,Conversion,1126.0440041406532,0.1089885672880624,5.997671765676831,12.366468338249216,11,2,6,4590,1
Female,SEO,Conversion,4894.830394685716,0.0105421100875731,7.631920991109935,5.089335639675838,5,8,2,3820,1
Female,PPC,Awareness,3995.0397960187065,0.1220296778934669,6.953303375240118,7.388646473590776,16,2,2,4931,1
Female,Email,Conversion,8926.694419976728,0.2352242433464655,9.519456859659224,7.267197075267218,13,4,6,261,1
Female,Social Media,Retention,5524.186256820366,0.0902532354843875,5.268033156906869,4.071833881129564,16,1,6,1462,1
Female,Email,Awareness,4386.699272363589,0.232064723019314,2.389324972615796,12.06314199494165,6,7,1,2513,0
Female,Social Media,Conversion,8317.28712184194,0.060054034408817,5.617205801438383,12.96295074400213,19,2,6,4653,1
Female,SEO,Consideration,6174.702746688752,0.2813132043755616,3.109389890216069,9.473927942387986,13,0,5,3693,1
Female,Referral,Consideration,7902.972421750569,0.1545231765993364,9.543334936049456,9.375551497649091,6,4,3,3576,1
Male,PPC,Awareness,2968.283010285421,0.250022369320514,5.408396284389152,12.43584708635094,2,7,3,2194,1
Female,Referral,Awareness,3365.0570594226083,0.0517571046151664,9.283288942968928,10.815989794308498,10,6,1,2998,1
Female,SEO,Conversion,8475.358970190448,0.1437233973211513,8.10795427930828,8.344044586819162,14,9,6,3143,1
Female,Email,Conversion,3844.839554383719,0.2154992693605191,9.412073847773934,6.21726151782456,18,5,9,864,1
Female,Social Media,Consideration,6492.45702998206,0.2222889005420925,7.842509903502238,5.422711590244696,19,1,1,4392,1
Male,Email,Consideration,3026.9276904080084,0.0178498701269772,5.221566762517832,9.14001661202175,2,5,7,199,1
Female,SEO,Consideration,2874.0452558679854,0.2518210363564775,6.904749218314138,0.5498358761695357,15,4,9,4243,1
Female,Referral,Conversion,8536.866974577777,0.0758266080465514,2.599249110048431,5.076347546723001,19,0,6,1332,1
Female,Email,Retention,8184.553090498089,0.0242347405574852,8.984429503153924,10.479464577019437,14,6,2,4118,1
Male,Email,Conversion,2216.1557622648834,0.2111452591573449,8.639802452231134,5.90697745673916,10,8,4,3451,1
Female,SEO,Conversion,2050.6372324824715,0.0188782817648376,2.827361845318456,7.306056307702518,15,2,7,4218,1
Female,SEO,Consideration,1801.688720081956,0.113188253661823,3.0730923455409425,11.230606105623204,4,4,3,4981,1
Female,Referral,Awareness,8593.63106456672,0.2658862400128985,3.44414769685393,7.507515766393002,8,2,6,745,1
Male,Social Media,Retention,8486.420912560108,0.0391544343737344,8.73753037860562,9.729907592200206,4,3,8,3176,1
Female,Referral,Awareness,7850.451904814035,0.2982262714273649,8.026251967057672,11.907088356323552,6,7,4,2864,1
Male,Email,Awareness,9906.59226142778,0.2613103626377405,1.672036788464268,13.212988788202546,15,5,5,2643,1
Male,Email,Conversion,3265.595507292757,0.1876163816223006,9.965202376409144,12.981715665508103,11,9,1,296,1
Female,Social Media,Retention,8502.38314791233,0.0950889311427103,5.92179224454323,11.272073204752193,12,4,1,4928,1
Female,Referral,Conversion,9161.640207129094,0.1388553955683811,3.8135798087822046,1.6270633597633375,17,9,1,2214,1
Female,Email,Retention,9793.5965009203,0.2855602831987819,2.0827913535685507,1.3605238936327704,2,4,1,3768,1
Female,Social Media,Retention,555.4910585142964,0.175287562832956,5.646785702093344,14.7858522249757,12,4,3,1796,1
Male,Email,Conversion,4203.810792339072,0.1407099029833332,3.214206343068541,7.759021625121475,1,6,1,2170,1
Female,SEO,Consideration,6724.715582105945,0.1351143807224968,8.846034547103756,13.778367063178308,11,7,5,3325,1
Female,PPC,Conversion,3814.859973156597,0.1425794447941533,4.471054210568827,11.0951351570483,4,4,5,1177,1
Male,PPC,Awareness,5781.837966009532,0.2422603207232611,1.3189641608941505,10.177086492301084,10,1,6,2053,1
Female,SEO,Conversion,2500.6130909922344,0.186577776768082,3.440219015641377,11.526440051874372,13,6,7,1518,1
Male,Email,Conversion,7663.363237987887,0.1971928807848169,6.385157003580265,10.119722344455198,1,8,0,2476,1
Male,PPC,Awareness,3135.7363205550464,0.0236426627133139,6.361322823008072,6.502267828151205,19,3,4,1843,1
Female,Referral,Consideration,5737.499923237829,0.0590007595304574,7.000634612025423,8.13455059450028,12,9,9,2520,1
Male,PPC,Conversion,9145.036859221553,0.071013314662997,5.814611021034287,1.0973498452989847,5,5,7,2052,1
Female,Social Media,Conversion,6868.177416189392,0.1964303642215089,3.637468529388901,5.977462753791822,9,8,5,2216,1
Male,SEO,Retention,1336.6018944020384,0.1186848359599129,5.624577500904821,3.974605682506811,4,3,1,1277,1
Female,Email,Conversion,7295.641262827726,0.0544509499505307,8.003166064923285,3.561873360964904,16,5,8,2605,1
Female,Referral,Awareness,8618.12445465532,0.2991808670923625,4.131166973941576,9.506867335954764,19,5,0,3986,1
Female,Social Media,Awareness,6571.793333488459,0.1476795657849142,5.953638141211771,5.312653603802012,9,3,2,489,1
Male,Email,Consideration,5880.241750973003,0.0635439454946342,7.911442775797816,8.219939636826801,9,5,9,4562,0
Male,Social Media,Retention,3762.071696764687,0.2267493258148666,4.160802286761683,3.788522474683884,6,8,5,2333,1
Male,Social Media,Awareness,1748.358518005332,0.0753292229248272,6.0849359105921925,5.89042287104312,7,1,2,387,0
Female,Email,Conversion,7619.764702353427,0.263630060442492,3.857168949252025,5.740290021007798,7,1,2,2953,1
